Rk,Team,G,MP,FG,FGA,FG_percent,3P,3PA,ThreeP_percent,2P,2PA,TwoP_percent,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,season
23,Phoenix Suns*,82,242.7,39.5,86.4,0.457,6.1,16.9,0.363,33.3,69.5,0.48,17.8,23.2,0.767,12.3,30.5,42.8,18.9,6.9,3.7,15.1,21.5,102.9,2007
24,Sacramento Kings,82,241.5,38.4,81.4,0.472,6.8,18.6,0.365,31.6,62.8,0.503,19.5,25.8,0.757,11.1,32.3,43.4,22.4,7,4.9,16.3,24.3,103.1,2007
25,Los Angeles Lakers*,82,244.3,37.8,81.9,0.461,6.4,17.8,0.358,31.4,64.1,0.49,21.5,28.3,0.76,11.6,30.6,42.2,21.9,7.9,5,14.7,23.4,103.4,2007
26,Denver Nuggets*,82,241.2,39.7,86.4,0.46,6.8,19.1,0.353,33,67.3,0.49,17.5,23.7,0.739,12.3,30,42.3,24.5,8.3,5.2,16.4,23.7,103.7,2007
27,Milwaukee Bucks,82,242.1,39,81.4,0.48,6.9,18.7,0.368,32.1,62.6,0.513,19.1,25.7,0.742,13,30.1,43,25.3,7.5,5.3,15.7,21,104,2007
28,Washington Wizards*,82,241.8,38.6,81.7,0.473,7.3,19.3,0.377,31.3,62.4,0.502,20.3,26.2,0.777,11.9,31.1,43,23.7,6.3,4.6,15.7,23.5,104.9,2007
29,Memphis Grizzlies,82,243.7,40.1,82.5,0.486,7,18,0.389,33.1,64.4,0.513,19.5,25.8,0.759,11.8,30.3,42,25.1,8.3,5.5,15.3,24.3,106.7,2007
30,Golden State Warriors*,82,240.9,38.7,83.8,0.462,7.4,20.3,0.366,31.2,63.5,0.492,22.1,29.5,0.75,13.1,33.3,46.4,24.7,8.3,4.9,18.6,22.3,106.9,2007
1,Detroit Pistons*,82,240.6,33.3,76.1,0.437,5,15,0.332,28.3,61,0.463,18.6,25,0.744,10.5,28.6,39.1,19.1,5.8,3.9,13.5,19.7,90.1,2008
2,Boston Celtics*,82,240.9,32.4,77.3,0.419,5.9,18.7,0.316,26.5,58.6,0.452,19.6,26.3,0.743,11,27.9,38.9,18.8,7.2,4.7,16,22.2,90.3,2008
3,San Antonio Spurs*,82,240.6,34.8,78.4,0.444,5.1,15,0.342,29.7,63.5,0.468,15.8,20.9,0.756,9.5,30.8,40.3,18.2,6.9,4.4,12.9,19.8,90.6,2008
4,Houston Rockets*,82,240.6,34.8,80.4,0.433,5.3,14.5,0.365,29.5,66,0.447,17.2,23.3,0.737,10.9,29.8,40.7,18.9,7.6,4.6,13.3,19.7,92,2008
5,New Orleans Hornets*,82,241.5,37,80.5,0.46,6.6,18.9,0.351,30.4,61.6,0.494,14.8,19.3,0.771,9.9,30.9,40.8,21.7,5.7,4,13.9,19.2,95.6,2008
6,Dallas Mavericks*,82,240.6,35.4,79.9,0.443,5,14.2,0.349,30.4,65.6,0.463,20.1,26.4,0.76,10.8,29.5,40.3,18.9,6.5,4.4,12.2,21.2,95.9,2008
7,Philadelphia 76ers*,82,240.9,36.6,79.3,0.461,6.8,18.9,0.36,29.8,60.4,0.493,16.2,21,0.772,11.3,28,39.2,23.2,6.7,5.1,15.7,20.8,96.2,2008
8,Portland Trail Blazers,82,242.7,36.4,80.7,0.451,6.5,18.3,0.356,29.9,62.4,0.479,17.1,22.3,0.766,11.7,30.1,41.7,20.9,6,3.7,12.5,20.2,96.3,2008
9,Cleveland Cavaliers*,82,242.1,35.8,78.8,0.455,6.2,17.3,0.357,29.7,61.5,0.482,18.9,25.2,0.748,9.9,30.5,40.4,21,6.8,4.7,13.3,20.3,96.7,2008
10,Toronto Raptors*,82,241.8,36.7,80.1,0.458,7.5,20.5,0.368,29.1,59.6,0.489,16.4,21.1,0.776,10.1,31.5,41.6,21.9,5.7,4.1,14,18.4,97.3,2008
11,Orlando Magic*,82,241.2,37.3,83.6,0.446,6.3,17.6,0.358,31,66,0.469,18.2,24.1,0.754,11,30.7,41.7,21.5,7.1,4.2,13.2,23.1,99,2008
12,Washington Wizards*,82,242.7,36.8,79.7,0.461,8.3,21.6,0.386,28.4,58.2,0.489,17.3,22.9,0.754,11,30.2,41.2,23.9,6.5,4.4,14,20.2,99.2,2008
13,Utah Jazz*,82,240.3,35.3,76.7,0.461,6.2,17.3,0.357,29.1,59.4,0.491,22.5,30.1,0.749,10.3,27.5,37.8,19.9,7.5,5.1,15.9,23.1,99.3,2008
14,Miami Heat,82,241.8,36.9,79,0.468,6.7,18.3,0.369,30.2,60.7,0.497,19.4,25.7,0.755,11.2,31.9,43.1,22.2,7.7,4.2,14.2,20.1,100,2008
15,Atlanta Hawks*,82,242.1,38,82.1,0.463,6.2,17.2,0.362,31.7,64.9,0.489,17.8,23.7,0.752,11.8,29.1,40.9,22.3,7.5,5.1,13.7,21.9,100,2008
16,Chicago Bulls,82,241.5,36.4,80.3,0.453,7,18.6,0.375,29.4,61.7,0.476,20.7,27,0.766,11.1,31.5,42.6,21.9,7.9,5.7,15.3,21.3,100.4,2008
17,New Jersey Nets,82,241.8,36.4,79.8,0.456,6.5,17.7,0.369,29.9,62.1,0.48,21.6,28.2,0.768,10.9,30.7,41.6,22.1,8.1,4.4,13.4,22.4,100.9,2008
18,Los Angeles Clippers,82,241.5,38,81.3,0.467,5.9,17,0.349,32,64.4,0.498,19.2,25.6,0.751,11.2,32.4,43.6,22.4,7.2,4.7,13.6,21.6,101.1,2008
19,Los Angeles Lakers*,82,241.2,38.1,85.6,0.445,6.8,18.7,0.362,31.4,67,0.469,18.3,24.3,0.752,12,30.7,42.8,21.9,7.7,4.5,14.2,22.6,101.3,2008
20,Charlotte Bobcats,82,242.4,38,81.5,0.466,6.3,17.8,0.355,31.7,63.8,0.497,19.2,25.6,0.747,12.2,31.6,43.7,21.8,7.6,5.8,14.4,21,101.4,2008
21,Minnesota Timberwolves,82,240.6,37.3,79,0.472,6.6,18.5,0.357,30.7,60.5,0.507,21.2,27.6,0.769,10.6,31,41.7,23.2,7.4,5.7,13.5,17.5,102.4,2008
22,New York Knicks,82,242.4,38.8,81.8,0.474,7.2,19.4,0.369,31.7,62.4,0.507,18.7,25.3,0.739,11.3,31.4,42.6,21.6,7.6,5.2,12.8,20.3,103.5,2008
23,Milwaukee Bucks,82,242.1,38.4,80,0.48,7.2,18.7,0.384,31.2,61.4,0.509,20,26.1,0.766,10.6,30,40.7,23.3,7.9,4.9,13.7,21.1,103.9,2008
24,Sacramento Kings,82,241.8,38.3,82.1,0.466,7.3,19.5,0.373,31,62.6,0.495,21,27.9,0.753,11.8,30.1,41.9,22.9,8.1,5.5,15.2,23.1,104.8,2008
25,Phoenix Suns*,82,241.2,41.1,90,0.456,5.7,16.2,0.353,35.4,73.8,0.479,17.2,22.9,0.749,13.4,30.5,43.9,19.6,7.3,3.8,13.4,21.1,105,2008
26,Indiana Pacers,82,240.9,37.7,83.1,0.454,7.4,19.2,0.386,30.3,64,0.474,22.6,29.8,0.757,11.3,34.1,45.5,22.2,8.1,5.1,15.8,21.7,105.4,2008
27,Seattle SuperSonics,82,241.8,40.1,87,0.461,7.4,19.2,0.385,32.7,67.8,0.482,18.7,25,0.749,11.7,32.4,44.1,24.4,8.6,5.4,13.2,19.6,106.3,2008
28,Memphis Grizzlies,82,241.5,41.4,86.3,0.48,7.2,19.8,0.364,34.2,66.5,0.514,16.9,21.8,0.774,11.4,33.2,44.5,23.9,8.7,4.9,13.4,22.5,106.9,2008
29,Denver Nuggets*,82,242.1,40.7,89.1,0.457,7.6,20.9,0.363,33.1,68.2,0.485,18.1,24.7,0.73,12.7,32.7,45.4,25.7,7.9,4.8,16.4,23.8,107,2008
30,Golden State Warriors,82,241.2,39.9,85.3,0.468,7,19,0.368,32.9,66.4,0.496,22,29,0.759,12.8,34.2,47,23.6,6.9,5,16.9,21.2,108.8,2008
1,Cleveland Cavaliers*,82,241.2,33.8,78.6,0.431,5.9,17.6,0.333,28,60.9,0.459,17.8,23.1,0.77,10.7,28.2,38.9,19.1,6.3,4.1,13.9,20.3,91.4,2009
2,San Antonio Spurs*,82,242.7,36.3,80.1,0.453,5.5,14.4,0.379,30.8,65.7,0.469,15.3,19.9,0.769,9.1,31.3,40.4,18.1,6.5,4.3,11.7,18.4,93.3,2009
3,Boston Celtics*,82,242.4,33.7,78.3,0.431,6.2,17.7,0.349,27.5,60.6,0.454,19.8,25.7,0.771,10.2,27.4,37.6,18.9,7.1,4.7,14.6,22.2,93.4,2009
4,Portland Trail Blazers*,82,241.8,35.4,76.9,0.46,5.9,15.9,0.374,29.4,61,0.482,17.4,21.7,0.803,9.6,26.7,36.3,19.4,6.3,3.9,13.2,21.1,94.1,2009
5,New Orleans Hornets*,82,240.9,34.8,77.2,0.45,7,19.8,0.354,27.8,57.4,0.484,17.7,22.9,0.773,10,30,40,20.1,5.8,3.5,13.3,20.4,94.3,2009
6,Houston Rockets*,82,241.5,36.5,82.1,0.444,5.7,15.8,0.357,30.8,66.3,0.465,15.8,21.1,0.749,10.6,29.3,39.9,19.8,7.2,5.3,12.3,20.6,94.4,2009
7,Orlando Magic*,82,240.6,35.8,82.7,0.433,5.4,15.8,0.342,30.4,66.9,0.454,17.3,23,0.755,10.5,31.6,42.1,18.1,6.9,3.8,13.1,22.4,94.4,2009
8,Detroit Pistons*,82,242.7,35.1,77.8,0.451,5.3,15,0.354,29.8,62.8,0.474,19.3,24.9,0.775,10.5,29.9,40.4,20.1,5.6,4.2,11.8,19.7,94.7,2009
9,Charlotte Bobcats,82,243,35.2,77.4,0.454,6.8,18.6,0.366,28.4,58.8,0.482,17.8,23.5,0.756,10.7,28.2,38.9,19.6,7.6,6,14.7,20.9,94.9,2009
10,Atlanta Hawks*,82,240.3,36.6,80.6,0.454,6.4,18.2,0.353,30.2,62.4,0.484,16.9,22,0.769,11.6,30.3,41.9,20.8,6.5,4.3,13.7,20.5,96.5,2009
11,Philadelphia 76ers*,82,240.9,36.5,79.1,0.462,7.1,19.5,0.367,29.4,59.7,0.493,17.1,21.9,0.782,11.4,27.9,39.3,21.9,7,4.9,15.6,21.8,97.3,2009
12,Miami Heat*,82,243.4,35.6,78.2,0.455,7.2,18.5,0.389,28.4,59.7,0.476,19.6,25.4,0.771,10.9,30.9,41.9,20.1,6.4,4.1,15.2,19.9,98,2009
13,Los Angeles Lakers*,82,241.2,37.2,83.2,0.447,7.1,20.7,0.345,30,62.5,0.481,17.7,23.5,0.753,11.7,29.8,41.5,22.6,7.7,4.8,15.5,22.1,99.3,2009
14,Memphis Grizzlies,82,241.5,36.8,77.8,0.473,6.5,18.4,0.355,30.3,59.4,0.51,19.2,24.9,0.77,10.3,29.6,39.9,21.2,7.7,5.4,14.6,21.8,99.3,2009
15,Dallas Mavericks*,82,241.5,37.5,82.3,0.455,6.3,16.8,0.375,31.1,65.5,0.475,18.6,23.3,0.798,10.8,30.6,41.4,19.6,7.2,4.1,13,20.1,99.8,2009
16,Milwaukee Bucks,82,241.2,34.8,76,0.458,6.9,18.1,0.378,28,57.9,0.483,23.9,30.2,0.791,10.1,30.8,41,21.1,7.5,4.6,16.5,22.5,100.4,2009
17,New Jersey Nets,82,241.8,36,77.9,0.462,7.3,18.7,0.391,28.7,59.1,0.485,21.2,27.8,0.762,10.6,30.8,41.4,21.9,6.9,4.8,13.5,20.5,100.5,2009
18,Denver Nuggets*,82,240.6,36.2,82.2,0.44,7.3,20,0.366,28.8,62.1,0.464,21.2,27.2,0.782,12.1,29.2,41.2,21.4,7.9,5.5,15.4,23.7,100.9,2009
19,Utah Jazz*,82,242.4,36.8,79.4,0.464,6.5,18,0.361,30.3,61.3,0.494,20.8,27.2,0.763,11.1,29.2,40.3,20,8,5.2,16.1,24,100.9,2009
20,Toronto Raptors,82,241.5,38.7,83.3,0.465,7.7,20.9,0.367,31,62.3,0.498,16.8,21.5,0.784,10.9,31,41.9,23,6.4,4.7,13.3,20.1,101.9,2009
21,Chicago Bulls*,82,243,38.3,83.7,0.458,5.9,17.1,0.347,32.4,66.6,0.486,19.9,25.3,0.786,12.4,30.4,42.8,21,7.6,5.5,14.4,20.8,102.5,2009
22,Minnesota Timberwolves,82,241.5,37.9,80,0.474,6.5,17.3,0.377,31.4,62.7,0.5,20.3,26.2,0.778,9.9,31,40.9,21.5,7.4,5.9,12.5,20,102.7,2009
23,Oklahoma City Thunder,82,241.5,39.4,82.9,0.475,6.4,17.5,0.364,33,65.4,0.505,17.9,23.5,0.761,10.8,30.4,41.2,21.6,8.5,5,13.9,20.2,103.1,2009
24,Washington Wizards,82,240.3,38.6,80.1,0.482,8.2,21.2,0.387,30.4,58.8,0.516,18.1,23.9,0.759,11.4,30.4,41.8,24.6,7.2,5.3,13.9,20,103.5,2009
25,Los Angeles Clippers,82,242.4,39.2,83,0.473,6.5,17.5,0.375,32.7,65.5,0.499,18.9,24.8,0.76,11.7,32.4,44.1,23.8,8,5,13.3,19.6,103.9,2009
26,Indiana Pacers,82,241.8,38.3,83.7,0.458,6.9,18.5,0.375,31.4,65.2,0.481,22.6,29.6,0.764,11.1,33,44.1,21.1,7.7,5.4,14,20.6,106.2,2009
27,Phoenix Suns,82,240.9,40,85.7,0.467,7.6,19.9,0.383,32.3,65.7,0.492,19.9,25.7,0.775,12.1,28.7,40.8,21.2,8.6,4.5,14.2,22.9,107.5,2009
28,New York Knicks,82,241.5,41.2,85.9,0.48,7,19.8,0.351,34.2,66,0.518,18.5,24.4,0.758,11.6,34.5,46.1,21.6,8,5.3,14.5,19.4,107.8,2009
29,Sacramento Kings,82,242.7,40,82.8,0.483,7.1,17.4,0.406,32.9,65.4,0.504,22.2,29.4,0.756,12.4,31.6,44,21.9,8.6,5.2,14.4,21.2,109.3,2009
30,Golden State Warriors,82,242.4,41.5,88.7,0.468,7.1,18.7,0.38,34.4,70,0.491,22.3,28.6,0.779,14.2,32.9,47.1,24.1,7.9,5,15,23.5,112.3,2009
1,Charlotte Bobcats*,82,242.4,35.7,79.7,0.448,7,20.7,0.338,28.7,59,0.486,15.5,20.9,0.743,10.6,29,39.6,20.3,7.5,6.1,15.3,22,93.8,2010
2,Miami Heat*,82,242.4,34.3,78.1,0.439,6.4,18.7,0.342,27.9,59.5,0.469,19.2,25.5,0.754,10.4,30.3,40.7,18.8,6.3,4.3,14.4,20,94.2,2010
3,Portland Trail Blazers*,82,242.1,36,77.5,0.464,5.9,17.1,0.343,30.1,60.4,0.499,17,22.8,0.745,9.8,28.3,38.1,19.3,5.9,4.1,13.5,21.5,94.8,2010
4,Orlando Magic*,82,240.6,36,82.2,0.438,6.4,17.5,0.363,29.7,64.7,0.459,16.8,22.3,0.754,9.8,30.3,40,18.9,6.7,3.5,12.8,22.2,95.3,2010
5,Boston Celtics*,82,241.2,35.1,77.9,0.451,5.7,16.8,0.342,29.4,61.2,0.481,19.6,26.2,0.746,10.6,29.5,40.1,19.3,7,4.7,15.6,21.7,95.6,2010
6,Cleveland Cavaliers*,82,241.2,35.8,80.9,0.442,6.4,18.4,0.347,29.4,62.5,0.471,17.6,23.3,0.757,9.7,28.9,38.5,20.3,6.6,4,12.7,20.8,95.6,2010
7,Milwaukee Bucks*,82,243.7,35,77.6,0.451,5.3,15.6,0.343,29.7,62,0.478,20.6,27,0.765,9.6,33.2,42.8,19.3,7,5.1,15.3,20.3,96,2010
8,San Antonio Spurs*,82,241.2,36.9,81.6,0.452,5,14.6,0.343,31.9,67,0.476,17.5,23.1,0.756,9.9,29.6,39.5,19.2,6.9,5.1,12.6,20.4,96.3,2010
9,Los Angeles Lakers*,82,241.8,37.2,83.4,0.446,6.3,19.3,0.328,30.9,64.1,0.481,16.2,21.7,0.75,11.1,31,42.2,21.9,7,4.4,14.1,21.2,97,2010
10,Atlanta Hawks*,82,242.1,37.2,80.8,0.46,5.9,17,0.345,31.3,63.8,0.491,16.8,22.6,0.745,11.2,30.1,41.4,21,6.2,4.4,13.8,19.3,97,2010
11,Oklahoma City Thunder*,82,241.5,36.7,81.9,0.448,5.9,17.2,0.34,30.8,64.7,0.476,18.8,24.6,0.764,11.4,29.2,40.7,19.7,7.5,4.7,15.1,21.4,98,2010
12,Utah Jazz*,82,240.9,35.5,78.9,0.449,6.7,19,0.354,28.7,59.9,0.48,21.2,27.9,0.762,10.2,29,39.2,19.9,7.7,5.4,15.1,22.2,98.9,2010
13,Chicago Bulls*,82,242.7,37.1,84,0.442,7.1,20.5,0.348,30,63.5,0.472,17.8,23.9,0.744,11.2,31.6,42.7,20.9,7,5.3,13.3,20,99.1,2010
14,Detroit Pistons,82,241.2,36.2,75.3,0.48,6.9,18.5,0.375,29.2,56.8,0.515,19.9,25.9,0.767,9.9,29.5,39.4,23.1,6.7,4.9,14.3,20.8,99.1,2010
15,Dallas Mavericks*,82,242.4,37.9,83,0.457,6.4,18.5,0.347,31.5,64.5,0.488,17.1,22.5,0.758,11.2,31.6,42.9,20.2,6.9,4.1,14.6,20.1,99.3,2010
16,Washington Wizards,82,241.8,37.6,81.3,0.463,6.4,17.9,0.36,31.2,63.4,0.492,19.4,25.5,0.761,11.4,30.9,42.3,21.6,6.9,5.1,13.6,20.5,101,2010
17,New Jersey Nets,82,241.2,38.7,80.4,0.481,5.7,15.6,0.366,33,64.8,0.509,18.4,24.6,0.748,11.3,32.7,44,23.9,7.8,5.1,14,20.1,101.5,2010
18,Philadelphia 76ers,82,241.5,37.9,80.2,0.472,7.4,18.8,0.393,30.5,61.4,0.497,18.5,24.2,0.766,10.8,30.1,41,22.1,7.6,4,14.5,18.7,101.6,2010
19,Los Angeles Clippers,82,240.3,38.9,82.8,0.47,6.5,17.8,0.363,32.5,65.1,0.499,17.7,23.3,0.762,10.7,30.4,41.1,23.5,8.4,4.4,12.9,19.4,102.1,2010
20,Denver Nuggets*,82,241.2,37.7,82.5,0.456,6.4,18.3,0.349,31.3,64.2,0.487,20.7,26.9,0.768,11.6,30.6,42.3,21,7,5.3,15.1,23.7,102.4,2010
21,New Orleans Hornets,82,241.8,39.6,82.1,0.483,6.6,18.5,0.355,33.1,63.6,0.52,16.9,22.5,0.751,10.6,31.5,42.1,23.5,7,4.5,14.4,19.5,102.7,2010
22,Houston Rockets,82,242.7,39.5,83,0.475,6,16.4,0.364,33.5,66.7,0.503,17.9,23.4,0.764,10.7,32.1,42.8,20.9,7.3,6.5,14.7,22.4,102.7,2010
23,Indiana Pacers,82,240.3,38,83.8,0.453,6.2,17.1,0.363,31.7,66.7,0.476,21.6,28.6,0.756,11.8,34.8,46.6,20.7,8,5,15,20.8,103.8,2010
24,Memphis Grizzlies,82,242.7,40,83.5,0.478,7,19.7,0.354,33,63.8,0.517,17.1,22.7,0.755,11.1,28.6,39.7,22.9,7.7,6.1,14.2,22.4,104,2010
25,Sacramento Kings,82,242.4,39,83.3,0.469,6.1,17,0.357,33,66.3,0.497,20.3,26.2,0.774,11.1,31,42,20.5,7.1,5.7,13.7,20.1,104.4,2010
26,Phoenix Suns*,82,240.6,39.5,87.4,0.452,6.8,19.3,0.355,32.6,68.1,0.479,19.6,25.8,0.76,13.2,29.2,42.3,20.8,7.9,4.5,13,21.8,105.3,2010
27,New York Knicks,82,242.4,40.9,84.2,0.486,6.7,19.2,0.352,34.1,65,0.525,17.4,23.1,0.754,11.7,33.2,44.9,21,7.1,4.5,14.4,19.2,105.9,2010
28,Toronto Raptors,82,241.2,39,83.2,0.468,7.4,20.3,0.366,31.5,62.9,0.501,20.5,26.2,0.784,11.4,29.9,41.3,23,7.1,4.4,12.7,21.1,105.9,2010
29,Minnesota Timberwolves,82,241.2,40.8,84.9,0.48,7.5,20.6,0.366,33.2,64.3,0.517,18.7,24.2,0.774,11.2,32.2,43.4,25.6,8.8,5.4,14.3,20.6,107.8,2010
30,Golden State Warriors,82,240.6,41.6,85.8,0.485,6.9,18.5,0.375,34.7,67.3,0.515,22.3,29.1,0.767,13.4,34.7,48.1,24.1,7.9,5,17.6,21.4,112.4,2010
1,Boston Celtics*,82,241.2,33.8,77.7,0.434,5.4,15.9,0.34,28.4,61.8,0.459,18.2,24.1,0.756,10.5,29.1,39.6,18.7,7,4.4,15.4,20.2,91.1,2011
2,Chicago Bulls*,82,241.8,34.2,79.5,0.43,5.2,16,0.326,29,63.6,0.456,17.7,23.1,0.764,10.1,28.3,38.4,19,6.9,5.8,14.1,20.1,91.3,2011
3,Milwaukee Bucks,82,241.8,34.6,77.3,0.447,5.3,16,0.334,29.2,61.4,0.476,18.3,23.7,0.77,10.2,32.1,42.3,20.2,6.2,4.8,15.2,20.7,92.7,2011
4,Orlando Magic*,82,241.8,34.9,80.1,0.436,6.3,18,0.35,28.6,62.1,0.461,17.6,23.7,0.743,9.8,29.9,39.7,20.1,7.4,3.8,13.9,21.8,93.7,2011
5,New Orleans Hornets*,82,241.8,35.1,76.9,0.457,6.8,19,0.357,28.4,57.9,0.49,17,22,0.77,9.4,30,39.3,21.2,6.1,4.8,14.5,20.4,94,2011
6,Miami Heat*,82,241.2,35,80.7,0.434,6.7,19.3,0.345,28.3,61.3,0.462,18,24.1,0.744,10.5,28.6,39.2,20.1,7,3,13.2,21.8,94.6,2011
7,Portland Trail Blazers*,82,241.5,35.4,75.8,0.467,6.5,17.6,0.367,29,58.3,0.497,17.5,22.8,0.767,10.6,29.1,39.7,19.2,6.9,4.1,15.7,21.3,94.8,2011
8,Los Angeles Lakers*,82,241.8,36.7,84,0.437,6.8,20.3,0.335,29.9,63.7,0.469,15.2,19.9,0.765,12.2,29.3,41.5,22.3,7.1,4.5,13.6,20.7,95.4,2011
9,Atlanta Hawks*,82,240.6,36.7,79.7,0.46,5.6,16.6,0.338,31.1,63.2,0.492,16.8,21.7,0.774,10.2,30.3,40.6,21.4,6.7,4.2,12.5,18.5,95.8,2011
10,Dallas Mavericks*,82,240.3,36.5,81.2,0.45,6.2,18,0.343,30.3,63.1,0.481,16.7,22.3,0.75,10.7,30,40.7,20.6,7.6,3.7,13.6,20.1,96,2011
11,Charlotte Bobcats,82,241.5,36,79.2,0.455,7,19.6,0.359,29,59.5,0.487,18.2,23.3,0.78,9.8,29.8,39.6,21.7,7.3,6,13.2,21.1,97.3,2011
12,Philadelphia 76ers*,82,243,36.5,81,0.451,5.7,16.8,0.34,30.8,64.2,0.48,18.7,24.2,0.773,10.7,31.8,42.5,21.5,7.1,4.6,14.2,18.8,97.5,2011
13,Memphis Grizzlies*,82,242.4,36.2,79.1,0.457,7.2,19.4,0.369,29,59.7,0.486,18.1,23.8,0.761,11,29.1,40.1,21,7.5,6.2,16.7,21.4,97.6,2011
14,San Antonio Spurs*,82,241.2,38.1,83.7,0.456,5.8,15.9,0.367,32.3,67.7,0.477,15.9,20.7,0.766,10.8,30.4,41.2,20.5,6.9,4.6,13.4,20.7,98,2011
15,New Jersey Nets,82,244,37.4,80.5,0.465,6.2,17,0.364,31.2,63.5,0.492,19.4,25.8,0.751,10.4,31.4,41.8,22.2,6.8,4.6,12.3,20,100.4,2011
16,Detroit Pistons,82,242.4,37.9,78.1,0.486,6.4,17.8,0.358,31.5,60.3,0.523,18.3,23.9,0.766,10.6,30.1,40.7,23.3,6.9,4.6,14.1,18.8,100.6,2011
